"","Intercept","age_young_vs_old"
"ENSNFUG00015004540",8.94494084131097,-0.0512368015484831
"ENSNFUG00015004554",NA,NA
"ENSNFUG00015004561",8.39122864202618,0.0887558467977245
"ENSNFUG00015004577",3.57338961790013,-0.580072257445585
"ENSNFUG00015004581",8.72562347978545,-0.211101430727732
"ENSNFUG00015004603",5.05839335046554,0.912472018411726
"ENSNFUG00015004606",3.76681305128836,0.971388907139901
"ENSNFUG00015004611",5.50297078796729,0.663507079220781
"ENSNFUG00015004620",-0.0157731059131228,0.913225713397306
"ENSNFUG00015004628",4.13887688335766,0.904871671698282
"ENSNFUG00015004638",9.44417690146188,-0.0691431494588802
"ENSNFUG00015004642",7.10924514325343,-0.00626391354740254
"ENSNFUG00015004651",6.07364246361338,0.289413728468237
"ENSNFUG00015004655",1.44873119498743,5.02944389479722
"ENSNFUG00015004657",8.60851786523247,0.0858408268136253
"ENSNFUG00015004659",10.2001778546415,-0.51885527999339
"ENSNFUG00015004663",-0.167778678332764,0.409263480889573
"ENSNFUG00015004665",NA,NA
"ENSNFUG00015004666",5.41367015027365,-0.117624451851864
"ENSNFUG00015004667",6.5041820877966,0.457734714333509
"ENSNFUG00015004669",5.0299204426855,-0.57800299760402
"ENSNFUG00015004670",7.93585790077656,-0.285097445191173
"ENSNFUG00015004675",0.306738790622878,0.949328252861343
"ENSNFUG00015004679",3.92999512553336,1.20426354649975
"ENSNFUG00015004683",4.06666729652349,0.123824416087839
"ENSNFUG00015004684",-1.26362861044394,0.750343223999268
"ENSNFUG00015004689",12.0158492872518,-0.199385855956862
"ENSNFUG00015004692",7.99501570785209,0.22915121264601
"ENSNFUG00015004737",7.88817878766559,-0.286156134904291
"ENSNFUG00015004767",7.61483547349934,0.217165088354056
"ENSNFUG00015004842",-1.84070397018272,1.30418540586841
"ENSNFUG00015004858",5.29782510898803,1.11894196505549
"ENSNFUG00015004885",-0.452115186253953,-1.33730639006444
"ENSNFUG00015004890",-1.84070434487957,-0.670062479924368
"ENSNFUG00015004903",1.04648544187626,3.47980064449662
"ENSNFUG00015004919",3.68303696319341,1.38561611714139
"ENSNFUG00015004939",8.384352530931,-0.19540846419815
"ENSNFUG00015004946",2.51389490912281,0.413457407733485
"ENSNFUG00015004954",4.32812883018921,0.0436907735649974
"ENSNFUG00015004961",8.65537563621632,-0.25866684232236
"ENSNFUG00015004977",7.77771916793717,0.963247459756293
"ENSNFUG00015005010",7.35144552774401,2.14061665733862
"ENSNFUG00015005023",-1.84070405477969,2.8867536415447
"ENSNFUG00015005035",8.61300050777148,-0.839361171807223
"ENSNFUG00015005057",3.08128842446235,0.242240711766672
"ENSNFUG00015005060",2.48075439722147,-1.23913879842017
"ENSNFUG00015005063",-1.26363019289386,-1.24713576660356
"ENSNFUG00015005085",5.49410925552285,0.471033101208421
"ENSNFUG00015005090",8.44438469220407,-0.0690572278297539
"ENSNFUG00015005099",6.86838819594404,0.303300575453359
"ENSNFUG00015005100",6.27773151654066,0.0867371133585048
"ENSNFUG00015005104",8.30668504474835,-0.474910045052947
"ENSNFUG00015005118",8.33454377529016,-0.308901701398524
"ENSNFUG00015005153",0.431902358646938,-0.195727857894968
"ENSNFUG00015005230",6.50985161226698,0.493611900859501
"ENSNFUG00015005252",-0.684070990948592,0.615764973447711
"ENSNFUG00015005272",9.45772922418107,-0.1291770815614
"ENSNFUG00015005297",3.12268656764511,-0.283674544471385
"ENSNFUG00015005303",6.14225770516573,-0.205735534773684
"ENSNFUG00015005312",5.92905620039693,0.0435232273446579
"ENSNFUG00015005320",6.45240471593928,0.274768609093035
"ENSNFUG00015005326",4.99403749724456,0.8461551341683
"ENSNFUG00015005327",0.831721604953168,1.65214952222133
"ENSNFUG00015005332",0.500706166288236,0.773463385457488
"ENSNFUG00015005353",4.33389686514452,0.824496793321076
"ENSNFUG00015005355",7.68498206617423,-0.0313994870098019
"ENSNFUG00015005361",9.18131218577783,-0.266346303484132
"ENSNFUG00015005372",2.316854827455,-0.0741628471340439
"ENSNFUG00015005441",9.19784165637407,0.185410188597805
"ENSNFUG00015005478",7.91763902663375,-0.188256674999164
"ENSNFUG00015005500",8.53266584866556,-0.221795340074058
"ENSNFUG00015005505",8.38357303100969,-6.64955581947998e-05
"ENSNFUG00015005513",8.30960269119413,-0.312855001052407
"ENSNFUG00015005518",4.91056401847739,0.731759160416258
"ENSNFUG00015005519",-0.0527829013800826,-1.73663882267079
"ENSNFUG00015005524",6.33210623033487,-0.160717136249469
"ENSNFUG00015005535",6.80130205107255,-0.140011360596909
"ENSNFUG00015005547",1.72433926687654,-0.991598026328481
"ENSNFUG00015005553",9.4605196809052,-0.0819573106926444
"ENSNFUG00015005562",7.45479232452992,0.430236902092738
"ENSNFUG00015005647",7.61602010989348,-0.122256936335036
"ENSNFUG00015005654",8.42543441883334,-1.66098713312515
"ENSNFUG00015005706",6.49142563805245,-0.0747776951307753
"ENSNFUG00015005717",8.42657561232414,-0.214916744123361
"ENSNFUG00015005720",2.40967980671144,0.0392371950776871
"ENSNFUG00015005723",7.93514526158779,-0.131111237562749
"ENSNFUG00015005798",9.66572435584765,0.0492526284310796
"ENSNFUG00015005811",8.97363805305933,-0.116239325167828
"ENSNFUG00015005813",6.22164754833431,-0.212237872211556
"ENSNFUG00015005828",8.66154945187585,-0.169401383612317
"ENSNFUG00015005884",7.65795611818731,-0.424737844078146
"ENSNFUG00015005927",6.83684941115826,0.252508312370319
"ENSNFUG00015005937",6.04027470728214,-0.3823304489123
"ENSNFUG00015005953",9.58091119481736,-0.0700096262965843
"ENSNFUG00015005968",8.81122981556376,0.102451853984141
"ENSNFUG00015005978",5.78864128522117,-0.0680294658510322
"ENSNFUG00015005987",8.03673077454062,0.217877920505076
"ENSNFUG00015005989",3.91912202763886,2.59149272389004
"ENSNFUG00015006006",-0.965864069149088,2.21382517956947
"ENSNFUG00015006025",2.45216086970918,0.510801140536457
"ENSNFUG00015006043",6.5109966774377,0.253392545352369
"ENSNFUG00015006054",6.30811990503116,0.463702844332052
"ENSNFUG00015006063",2.96339603037616,0.482385920554835
"ENSNFUG00015006066",8.24595679073547,-1.12750316610498
"ENSNFUG00015006078",5.65311110068273,-0.0693095763859701
"ENSNFUG00015006094",7.1758378455011,0.64863630198941
"ENSNFUG00015006102",7.85145275764341,-0.460662463930099
"ENSNFUG00015006113",3.05684096244399,-0.0899279538069616
"ENSNFUG00015006119",3.05038060223819,1.64709318781449
"ENSNFUG00015006122",4.68994699533756,1.87671499287129
"ENSNFUG00015006141",1.43990876180401,-0.71115344151294
"ENSNFUG00015006146",2.83045502912678,-0.317113079902359
"ENSNFUG00015006181",9.01314074551715,-0.0851982274795808
"ENSNFUG00015006223",4.69894151332922,0.360741925426032
"ENSNFUG00015006228",-1.26362786167815,1.15149885340716
"ENSNFUG00015006231",6.08682565821083,0.447685514533698
"ENSNFUG00015006234",6.15614246211928,0.697010783102643
"ENSNFUG00015006241",8.72519585943419,1.04645402060814
"ENSNFUG00015006248",9.66329844397062,1.01130888757472
"ENSNFUG00015006278",-0.517881065613727,0.0811125037468076
"ENSNFUG00015006305",9.25604666526839,0.0915006911182933
"ENSNFUG00015006317",9.24806982649322,-0.3260207074067
"ENSNFUG00015006378",10.8151444987547,-0.306355614562034
"ENSNFUG00015006429",3.38435097458632,0.220781654973974
"ENSNFUG00015006465",7.02159212882113,0.0235765805583167
"ENSNFUG00015007473",6.87688910247897,0.0759003946982496
"ENSNFUG00015007477",3.36122594537742,0.314027672563734
"ENSNFUG00015007482",2.2502412583533,0.780781145668892
"ENSNFUG00015007500",7.70618309096764,-0.338200216238688
"ENSNFUG00015007512",13.0170987746487,-0.201301901963105
"ENSNFUG00015007567",8.63951093904392,0.343784439359842
"ENSNFUG00015007796",4.52203894279689,-0.0581714956050946
"ENSNFUG00015007805",7.10703863435271,-0.122359054497354
"ENSNFUG00015007811",9.18157356000942,0.0157908010257897
"ENSNFUG00015007814",5.85369130451442,0.059741411944934
"ENSNFUG00015007817",7.84288110295899,-0.445137338860679
"ENSNFUG00015007825",7.74796048077138,-0.316009766122064
"ENSNFUG00015007912",8.80127532797336,-0.532465501489497
"ENSNFUG00015008107",1.62106103138611,0.216910280143927
"ENSNFUG00015008112",0.00765062764608246,0.26057645675482
"ENSNFUG00015008113",8.51923745983522,0.246468711315885
"ENSNFUG00015008115",4.2829310716464,0.489698919275571
"ENSNFUG00015008118",3.50906609308707,0.325382033379197
"ENSNFUG00015008122",3.52879182512644,-0.318361046995349
"ENSNFUG00015008127",10.7643739706527,-0.282861743514838
"ENSNFUG00015008138",6.82929066440937,0.0839437047312409
"ENSNFUG00015008144",9.47341105908254,-0.209001074541545
"ENSNFUG00015008151",9.26970289677025,0.0682330186186352
"ENSNFUG00015008182",6.19977506844407,-0.00937810839771216
"ENSNFUG00015008238",1.93420893220838,1.16981400082885
"ENSNFUG00015008242",7.53839770883489,-0.133488466177377
"ENSNFUG00015008244",4.25472408548075,0.0235519436773216
"ENSNFUG00015008245",0.00619861241968731,0.501182028443975
"ENSNFUG00015008516",8.49557070023297,0.00105213577393346
"ENSNFUG00015008623",7.99753341722817,-0.0880439214379539
"ENSNFUG00015008635",5.23351285593352,0.802014668894996
"ENSNFUG00015008668",10.0386938706286,0.231785445016604
"ENSNFUG00015008684",11.228891477938,-0.361978792602256
"ENSNFUG00015008686",0.277453939282603,1.65406148854651
"ENSNFUG00015008688",0.276585611851043,-1.33279368132411
"ENSNFUG00015008707",4.6426548781555,0.374210927758825
"ENSNFUG00015008891",-2.12924143129851,-0.381527795693995
"ENSNFUG00015008900",0.0336152082799025,0.462341955573824
"ENSNFUG00015008903",-1.26362863649635,0.754892001879736
"ENSNFUG00015008927",1.89291615190122,0.983085225551126
"ENSNFUG00015008942",10.0302611941558,-0.446704062396449
"ENSNFUG00015008962",10.0322141274903,0.105273987698821
"ENSNFUG00015009062",2.25343561204082,0.207429805391125
"ENSNFUG00015009156",5.64021036405975,0.875794169402862
"ENSNFUG00015009183",-1.84070301556979,0.781202025669592
"ENSNFUG00015009217",6.51447773398886,0.671766102671869
"ENSNFUG00015009267",1.27159765089522,0.565536611497765
"ENSNFUG00015009273",2.01890328760405,0.66734634433201
"ENSNFUG00015009289",5.98611762138056,-0.125653504820738
"ENSNFUG00015009320",13.9276728567487,-0.116432815075729
"ENSNFUG00015009344",5.74086015864608,0.255031425581658
"ENSNFUG00015009392",-1.55216746627312,-0.237256618749413
"ENSNFUG00015009396",7.59802450645959,-1.59769961668147
"ENSNFUG00015009409",0.768323624799269,-1.25605696771324
"ENSNFUG00015009410",10.3936836054246,-0.411121103249918
"ENSNFUG00015009425",8.3646841029541,0.0144748385986544
"ENSNFUG00015009465",8.07042327500703,-0.0930288312089435
"ENSNFUG00015009500",8.11227528546957,0.373523936446992
"ENSNFUG00015009964",4.90107095265727,0.798299667257164
"ENSNFUG00015010042",2.72927709709291,-0.101747940078373
"ENSNFUG00015010052",7.33581290599662,0.955894844009579
"ENSNFUG00015010067",9.30981756777413,-0.277060906744386
"ENSNFUG00015010090",9.24585050140752,-0.0833649097038582
"ENSNFUG00015010119",6.5225955529656,0.682263627767254
"ENSNFUG00015010148",2.26359206090521,0.618268253921478
"ENSNFUG00015010194",8.78720850710452,-0.0145739554919031
"ENSNFUG00015010242",2.62701467526362,1.30358442795572
"ENSNFUG00015010243",12.5441362948574,-0.497241770225335
"ENSNFUG00015010248",3.90152823045,3.99890555972011
"ENSNFUG00015010292",8.93957528092761,-0.243553038970657
"ENSNFUG00015010498",12.5768923891954,-0.369449381952835
"ENSNFUG00015010573",0.143153820735363,0.349523751717521
"ENSNFUG00015010576",8.45600880946875,-0.230897612381209
"ENSNFUG00015010587",9.48225775777086,-0.387107401244764
"ENSNFUG00015010592",6.12963639826347,0.897024915913183
"ENSNFUG00015010600",9.23208834873564,-0.346997111444833
"ENSNFUG00015010611",7.11678129127368,0.193835954910933
"ENSNFUG00015010625",5.57763763286153,3.92952028816219
"ENSNFUG00015010630",6.43279176088635,-0.111077901229505
"ENSNFUG00015010634",1.39665013143818,2.42724822214527
"ENSNFUG00015010640",6.74645695294599,0.0195699787535558
"ENSNFUG00015010662",9.09422992836799,0.0124693797652364
"ENSNFUG00015010703",2.17694638168444,0.559891864771651
"ENSNFUG00015010729",10.3246165612164,0.0051343846316496
"ENSNFUG00015010745",5.86188354565399,0.337392602524283
"ENSNFUG00015010759",-1.55216789797085,-0.958599106594312
"ENSNFUG00015010803",2.3344225851087,3.73557390320337
"ENSNFUG00015010988",5.67410354356599,0.0203202800838914
"ENSNFUG00015011036",10.9017441085924,0.0964591983664525
"ENSNFUG00015011357",6.42536319286489,1.28061071108033
"ENSNFUG00015011425",4.6141439857912,1.69908539625753
"ENSNFUG00015011500",2.18659580429851,0.378413781839508
"ENSNFUG00015011507",6.7243022516727,0.305668690318871
"ENSNFUG00015011515",7.45188413430924,0.0229913729400139
"ENSNFUG00015011550",8.52302347578314,-0.110191093813396
"ENSNFUG00015011568",2.93219021374465,1.56704252614679
"ENSNFUG00015011578",2.70289132589319,-0.0691082050792944
"ENSNFUG00015011590",13.3985645724921,-0.427123813765078
"ENSNFUG00015011593",0.102676385965495,2.81743244638648
"ENSNFUG00015011610",11.3979973213559,0.0441017839036847
"ENSNFUG00015011629",8.2096742945299,0.258492481716443
"ENSNFUG00015011630",6.51336618644004,-0.0511954696894024
"ENSNFUG00015011651",12.2631406956708,-0.128865421612139
"ENSNFUG00015011657",1.26438562584028,3.14373307965645
"ENSNFUG00015011658",9.17436886040413,-0.0971554766710902
"ENSNFUG00015011708",4.00818065230101,0.261339249832124
"ENSNFUG00015011753",4.32871133960141,0.00451827731214837
"ENSNFUG00015011794",12.1909646151775,-0.630430205966739
"ENSNFUG00015011804",5.50342422237343,-0.224259633677278
"ENSNFUG00015011809",7.22540464840896,-0.424716463490405
"ENSNFUG00015011828",3.94766596020831,2.63956175282899
"ENSNFUG00015011905",6.08414332188084,0.35583447554213
"ENSNFUG00015011918",8.95053090598445,-0.352554714650251
"ENSNFUG00015011933",8.11874450784901,0.683543723588426
"ENSNFUG00015011946",8.99168003291761,0.0689064431422611
"ENSNFUG00015011950",11.1943335987874,-0.132973194260403
"ENSNFUG00015011965",8.61542163072419,-0.310383991464106
"ENSNFUG00015012032",7.1374768108476,-0.645131718641498
"ENSNFUG00015012037",8.8962318159521,-0.0609485510283705
"ENSNFUG00015012048",14.318789309655,-0.266076864384714
"ENSNFUG00015012118",3.13105760238151,3.08801875297731
"ENSNFUG00015012155",9.83036421889323,0.0032322918319705
"ENSNFUG00015012188",7.72935966231426,1.34690021638128
"ENSNFUG00015012194",5.31936178844196,0.723986786809206
"ENSNFUG00015012211",6.64010870562465,1.17170986533924
"ENSNFUG00015012215",1.75769512024835,1.22024165167614
"ENSNFUG00015012225",7.69415977450387,0.174584818800089
"ENSNFUG00015012230",11.8255294581705,-0.0806240276400116
"ENSNFUG00015012316",11.1373348400346,-0.272900370916813
"ENSNFUG00015012331",6.24954564340136,0.226195079011728
"ENSNFUG00015012337",5.58998650082931,0.273111842242814
"ENSNFUG00015012349",9.27514040971505,-0.0122685572880659
"ENSNFUG00015012363",8.06891516707191,-0.12791465050663
"ENSNFUG00015012370",9.3138996531921,0.302709923429602
"ENSNFUG00015012373",3.68789133414812,0.434077673786076
"ENSNFUG00015012378",11.6443898607796,-0.328809006815014
"ENSNFUG00015012382",-1.2636285189603,1.22882904091172
"ENSNFUG00015012383",-0.0885589263953424,0.850981744958934
"ENSNFUG00015012386",7.82921658915177,-0.536042027008529
"ENSNFUG00015012392",9.09493124522511,0.0170362624751767
"ENSNFUG00015012400",7.10141982807133,0.523151779316614
"ENSNFUG00015012405",3.75346357699607,0.322230320684782
"ENSNFUG00015012408",4.6551662893868,0.114382654132293
"ENSNFUG00015012412",10.5623915605633,-0.187329062271159
"ENSNFUG00015012413",6.96592371143335,0.220595908071283
"ENSNFUG00015012422",6.10923806524682,-0.380609867889381
"ENSNFUG00015012432",5.54281406556756,1.88387790080965
"ENSNFUG00015012443",4.16117583240763,-0.147395048228268
"ENSNFUG00015012448",5.17630200615346,1.8194243448871
"ENSNFUG00015012456",6.48734672673294,3.0304287893691
"ENSNFUG00015012458",10.1313015450206,-0.286293300124737
"ENSNFUG00015012489",1.49151067533623,0.127289296386923
"ENSNFUG00015012497",7.6271909030808,0.0132833766249922
"ENSNFUG00015012511",9.72824005866523,0.0628216959935529
"ENSNFUG00015012519",2.31059735697246,-0.206114373525775
"ENSNFUG00015012528",7.76415058396493,0.464765518897716
"ENSNFUG00015012549",13.0109775209989,-0.256051832318569
"ENSNFUG00015012563",NA,NA
"ENSNFUG00015012568",4.41927756244529,0.659376309617755
"ENSNFUG00015012574",8.343036398073,0.0521763768402214
"ENSNFUG00015012593",10.2015529907501,-0.244689254816733
"ENSNFUG00015012710",10.1901845368295,0.303279710578324
"ENSNFUG00015012725",7.84517690807067,0.391365738063889
"ENSNFUG00015012729",8.7868844007893,-0.224440673257995
"ENSNFUG00015012735",2.42631285633813,0.0856785827134912
"ENSNFUG00015012738",0.694228527417108,0.399326420222275
"ENSNFUG00015012741",1.91227622869144,-0.981749558409878
"ENSNFUG00015012745",5.57371543893621,-0.692397856904394
"ENSNFUG00015012754",-1.55216796859602,-0.95859932111156
"ENSNFUG00015012756",7.57650814696402,-0.446949736823633
"ENSNFUG00015012759",-2.41777611552888,0.628346001300876
"ENSNFUG00015012761",-0.326679586248325,-1.46273775435284
"ENSNFUG00015012763",-0.106175580956869,0.632714192535027
"ENSNFUG00015012765",7.36422666239909,-0.0407203355054583
"ENSNFUG00015012766",5.68137125602818,0.103136747377096
"ENSNFUG00015012768",6.64088854885482,-0.295369107382979
"ENSNFUG00015012770",7.03437526655562,1.22057863699113
"ENSNFUG00015012772",1.67451283724727,-0.439596622963492
"ENSNFUG00015012773",2.78443301038197,0.277276400044866
"ENSNFUG00015012777",5.70461659619866,0.011952852014296
"ENSNFUG00015012784",9.84352008560636,-0.55095828290096
"ENSNFUG00015012790",3.43954094379346,2.2611729123108
"ENSNFUG00015012798",0.413943418919325,0.504153656218989
"ENSNFUG00015012805",5.85882222123888,0.428963546852037
"ENSNFUG00015012813",5.41147953548067,-1.12301477923101
"ENSNFUG00015012815",8.85943189821232,-0.346359992552616
"ENSNFUG00015012832",11.1174195744888,-0.379323004204019
"ENSNFUG00015012881",5.75671753020877,0.0100086647886341
"ENSNFUG00015012884",3.95661552349019,0.785794048238531
"ENSNFUG00015012887",7.15624198360477,-0.214639795295454
"ENSNFUG00015012891",8.45131480249304,0.214326709845121
"ENSNFUG00015012900",6.84150693982352,-0.0974058880628007
"ENSNFUG00015012939",8.35913650616288,0.0136502329931535
"ENSNFUG00015012966",7.49358732121764,-0.172651841687
"ENSNFUG00015012970",-0.156603310203251,0.391671003205327
"ENSNFUG00015012974",1.24321675741508,1.11821680750203
"ENSNFUG00015012977",7.39653819278168,0.434818393286985
"ENSNFUG00015012993",7.92559344026391,0.286938160695783
"ENSNFUG00015012995",3.19401929197879,-0.805283495103345
"ENSNFUG00015013006",10.5168916236307,-0.477451485591938
"ENSNFUG00015013011",0.0771589629298177,-1.86658041800923
"ENSNFUG00015013019",10.6085721383861,-0.319076829565108
"ENSNFUG00015013022",6.13180187557766,0.122781484683955
"ENSNFUG00015013025",3.45215413581223,-0.121819388365586
"ENSNFUG00015013028",1.07428287046975,-0.133714936812071
"ENSNFUG00015013030",4.7598617808069,-2.30542885667407
"ENSNFUG00015013039",8.96812244974259,-0.541434716873885
"ENSNFUG00015013073",2.67014077585946,-0.347177909408644
"ENSNFUG00015013075",8.44095759337183,-0.0544152002131048
"ENSNFUG00015013078",8.13451065925305,-0.193588028554105
"ENSNFUG00015013090",5.9496604309927,-0.128674638737433
"ENSNFUG00015013093",4.1063632208738,1.00812464001001
"ENSNFUG00015013097",8.91624697716084,-0.174553216465404
"ENSNFUG00015013167",7.81499628052945,-0.0107388579637443
"ENSNFUG00015013173",5.05001116510272,-0.0596042430989565
"ENSNFUG00015013180",7.79270262007344,-0.200585893723006
"ENSNFUG00015013183",6.71514774252585,-0.261094334120602
"ENSNFUG00015013216",14.9372291885106,-0.840903186575682
"ENSNFUG00015013239",5.32742964440431,1.41756036952523
"ENSNFUG00015013243",-0.558572000106535,0.856565692832396
"ENSNFUG00015013244",1.6904773318029,-0.762669842835939
"ENSNFUG00015013245",10.1406029317789,-0.560819240371994
"ENSNFUG00015013252",8.37564775377951,0.0192079276094592
"ENSNFUG00015013279",9.27297315680606,-0.00315169529232144
"ENSNFUG00015013427",9.48676972875802,-0.784733496759242
"ENSNFUG00015013490",-1.26362839763383,1.76408605991004
"ENSNFUG00015013497",0.214152286930148,1.28892283940787
"ENSNFUG00015013504",-1.840704087218,1.35220267127324
"ENSNFUG00015013511",5.72295113830477,1.34806864777827
"ENSNFUG00015013536",7.12948014240707,-0.0164861229521562
"ENSNFUG00015013563",1.0031116980923,0.6139015520166
"ENSNFUG00015013570",0.624959757386345,1.28911039601325
"ENSNFUG00015013580",6.86253774222958,-0.494931944362798
"ENSNFUG00015013642",6.79305398506955,0.240177945897156
"ENSNFUG00015013647",9.62664910563589,-0.251760873864342
"ENSNFUG00015013657",-1.55216727926484,-0.958597227344823
"ENSNFUG00015013665",6.99633522634719,0.313069574556083
"ENSNFUG00015013685",8.67641695633326,0.348379531372494
"ENSNFUG00015013697",6.08672073510404,0.449830062668482
"ENSNFUG00015013762",2.21013615123099,0.733660542106827
"ENSNFUG00015013765",2.11083539268446,0.408822999564352
"ENSNFUG00015013770",-0.103517189245206,-0.305287169657833
"ENSNFUG00015013780",-1.26362702526681,2.01604031140061
"ENSNFUG00015013784",2.80684579022498,0.0816275961718498
"ENSNFUG00015013789",-0.698532946303943,0.691659607717727
"ENSNFUG00015013795",-1.26363017754041,-1.24713288143736
"ENSNFUG00015013796",-1.84070434487957,-0.670062479924368
"ENSNFUG00015013800",NA,NA
"ENSNFUG00015013803",7.78314691169908,0.114891367148307
"ENSNFUG00015013812",7.03294027044935,0.14585654403356
"ENSNFUG00015013816",3.63375523664247,1.04837720499483
"ENSNFUG00015013823",8.8368351355301,-0.00958185882735105
"ENSNFUG00015013833",7.33373893635352,0.22052918467896
"ENSNFUG00015013838",5.33439095253802,1.32765805062353
"ENSNFUG00015013859",10.3253148394805,-0.289229308131466
"ENSNFUG00015013925",7.79948228337079,-1.57070229094035
"ENSNFUG00015013929",7.72257651087106,0.222794029382638
"ENSNFUG00015013934",8.78325945480078,-0.128923407094395
"ENSNFUG00015013940",9.44165735205389,-0.191622243198753
"ENSNFUG00015013945",4.47707578379322,-0.652212442454272
"ENSNFUG00015013948",-1.84070378138861,0.0512785961082815
"ENSNFUG00015013950",0.628104592086283,0.8884258432436
"ENSNFUG00015013956",5.24653404559972,0.549256609793969
"ENSNFUG00015013965",1.09046656535392,0.0359273387159636
"ENSNFUG00015013969",5.83101094291076,0.223049723369779
"ENSNFUG00015013978",10.0568953345096,0.160949974681038
"ENSNFUG00015014011",11.4551716659303,-0.081954203530477
"ENSNFUG00015014133",NA,NA
"ENSNFUG00015014331",7.74161264363165,0.0866409819979607
"ENSNFUG00015014358",0.454965553516633,-0.926113346087191
"ENSNFUG00015014363",-0.994724371664396,1.7268073587044
"ENSNFUG00015014400",6.69211238544027,2.09164427716745
"ENSNFUG00015014415",6.75839521123795,1.54999697126663
"ENSNFUG00015014436",6.79851643293295,-0.385196773297484
"ENSNFUG00015014452",7.55344099099121,-0.402149755788466
"ENSNFUG00015014461",8.46998405973607,-0.0753378761399996
"ENSNFUG00015014486",8.95148656086267,-0.074854529803816
"ENSNFUG00015014606",10.5075781764618,-0.0585980543065884
"ENSNFUG00015014927",7.07891038965602,0.320042426630871
"ENSNFUG00015014932",-1.84070379929899,0.0512786152321201
"ENSNFUG00015014957",4.17223367096239,0.612296763860701
"ENSNFUG00015014973",-0.668370600176881,0.157976038267469
"ENSNFUG00015014992",8.30004486702669,0.144325270078583
"ENSNFUG00015015058",11.0578730640735,-0.367669127156657
"ENSNFUG00015015216",8.83648826972955,0.208455509150336
"ENSNFUG00015015758",5.02765467295133,-0.256014664997091
"ENSNFUG00015015765",7.99391453807935,0.0923445287812842
"ENSNFUG00015015798",2.58491015218907,0.428980046801618
"ENSNFUG00015015802",2.4788257863813,-0.201156419442676
"ENSNFUG00015015805",-0.227297441910534,-0.250334861465959
"ENSNFUG00015015808",0.755261069468685,1.40838364773933
"ENSNFUG00015015809",6.61045786852802,-0.0172457333135404
"ENSNFUG00015015812",4.47796743140281,0.458752477165773
"ENSNFUG00015015817",7.51612104698258,-0.246991301528706
"ENSNFUG00015015823",6.71640515629384,-0.124319228570572
"ENSNFUG00015015824",7.93925903981225,0.145513461348855
"ENSNFUG00015015826",3.49834425885225,0.483600388858988
"ENSNFUG00015015831",4.68750321530744,0.122105032042217
"ENSNFUG00015015833",8.44044536247704,-0.334026154243417
"ENSNFUG00015015835",4.58297378337206,0.67441672071635
"ENSNFUG00015015840",8.8072476439372,-0.099399707099326
"ENSNFUG00015015843",-1.55216529348448,1.79156828346389
"ENSNFUG00015015849",2.23556257153491,0.0109604341718162
"ENSNFUG00015015857",3.18141849709582,0.270927559611122
"ENSNFUG00015015863",9.15627225166544,0.284381614420324
"ENSNFUG00015015865",10.2340959701268,-0.351912623935308
"ENSNFUG00015015872",5.35485988189436,0.296118925805396
"ENSNFUG00015015878",4.65876710858301,0.447682790038722
"ENSNFUG00015015893",6.60235551925018,-0.0815241683489487
"ENSNFUG00015015932",7.20802158698732,0.804165222539046
"ENSNFUG00015015943",6.03997489663649,-0.287545091996366
"ENSNFUG00015015964",7.67911823805273,-0.571376211398066
"ENSNFUG00015015978",8.54133206593459,-1.26353593599649
"ENSNFUG00015015990",3.96149157942411,-0.231613765335371
"ENSNFUG00015016000",1.26097324337789,0.260491316574917
"ENSNFUG00015016003",0.219404252077691,2.75572371233457
"ENSNFUG00015016034",8.72490345147197,0.317778171883462
"ENSNFUG00015016055",6.25171449589524,0.0912574034940365
"ENSNFUG00015016061",4.62868178104115,0.260268437767818
"ENSNFUG00015016063",-2.41777611552888,0.628346001300876
"ENSNFUG00015016086",9.22984787028271,-0.0657473829352509
"ENSNFUG00015016153",8.49698298630204,0.243182920437241
"ENSNFUG00015016243",1.21658801163276,2.20411032418129
"ENSNFUG00015016245",1.22137801706442,-0.501727979712846
"ENSNFUG00015016293",6.63174364346321,0.21229839421909
"ENSNFUG00015016358",7.39054046039189,0.27388789888916
"ENSNFUG00015016363",7.59105440721793,0.357910668419747
"ENSNFUG00015016374",NA,NA
"ENSNFUG00015016382",6.82515797456877,0.186235504307144
"ENSNFUG00015016398",-1.84070451543811,0.777197154058074
"ENSNFUG00015016459",6.80316189819705,0.590211179129099
"ENSNFUG00015016531",6.70929687026258,-0.329392405561646
"ENSNFUG00015016541",7.16303237714872,0.346759364317145
"ENSNFUG00015016601",8.6125271141277,-0.178590999805069
"ENSNFUG00015016607",0.827076259725778,0.687643088867487
"ENSNFUG00015016613",4.6458459922233,0.142477989685614
"ENSNFUG00015016616",13.5850093499587,-0.954566091675103
"ENSNFUG00015016647",9.82200250418775,-0.158638035550632
"ENSNFUG00015016832",0.110825900612755,1.94230306520499
"ENSNFUG00015016929",3.22795467250317,-0.442496278205747
"ENSNFUG00015016934",0.93394174188077,0.801758883674927
"ENSNFUG00015016936",-2.12924143129851,-0.381527795693995
"ENSNFUG00015016950",-2.12924143129851,-0.381527795693995
"ENSNFUG00015016956",-0.954558647522211,0.866442105133386
"ENSNFUG00015016959",-2.41777611552888,0.628346001300876
"ENSNFUG00015016966",1.7630380380026,0.432920403287449
"ENSNFUG00015017269",2.6029763863867,0.613154716792568
