GENE,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,FDR_p_values
ENSG00000146281,0.164657733090243,0.012777320924832,0.25230211500479,1.08412751020794,0.371753024828455,2,1.10278749948529,5.79442500102942,8.35065431949045,0.700219929594793,11,14,0.628499896686791
ENSG00000115738,0.164392040535266,0.012463320632588,0.351446557885474,1.08203400015857,0.372403817919391,2,-3.53723839490578,15.0744767898116,17.6307061082726,1.35866151354503,11,14,0.629311944049941
ENSG00000187720,0.164386081458527,0.012456278087351,0.24721371841023,1.08198706120167,0.372418424891259,2,1.3880237693722,5.22395246125559,7.78018177971663,0.67226084827234,11,14,0.629311944049941
ENSG00000145604,0.164206914280591,0.012244535058881,0.419886228992047,1.08057609469918,0.372857820948277,2,-6.028204238612,20.056408477224,22.612637795685,1.93934889826878,11,14,0.629635130660826
ENSG00000101898,0.164020262583584,0.01202394668969,0.219088109282759,1.07910682978714,0.373316023327769,2,3.0789331970398,1.8421336059204,4.39836292438144,0.527995595920036,11,14,0.630100713346746
ENSG00000125740,0.163994146392893,0.011993082100692,0.943861859081079,1.0789013034648,0.373380171446916,2,-17.3681486374519,42.7362972749039,45.2925265933649,9.79962729930791,11,14,0.630100713346746
ENSG00000116752,0.163981028464555,0.011977579094474,0.186432873495204,1.07879807428127,0.373412395874304,2,5.33857138543671,-2.67714277087343,-0.120913452412394,0.382329379516467,11,14,0.630100713346746
ENSG00000092096,0.163919779147949,0.011905193538486,0.326628980803889,1.07831612664505,0.373562886041583,2,-2.51197992177309,13.0239598435462,15.5801891620072,1.17355140211086,11,14,0.630231204034917
ENSG00000148158,0.163902436773917,0.011884698005538,0.137585673187306,1.07817967891001,0.373605505436487,2,9.59211362740052,-11.184227254801,-8.62799793634,0.208227992130447,11,14,0.630231204034917
ENSG00000167733,0.163790106740098,0.011751944329207,0.46965178328759,1.07729601662408,0.373881656151276,2,-7.59631263025484,23.1926252605097,25.7488545789707,2.42630077299735,11,14,0.630600794233478
ENSG00000112414,0.16377133244676,0.011729756527989,0.267103559112863,1.07714834877965,0.373927826917721,2,0.304658607941694,7.39068278411661,9.94691210257765,0.784787424198345,11,14,0.630630549631207
ENSG00000004766,0.163743890815832,0.01169732550962,0.156936356624571,1.07693252054765,0.373995321266098,2,7.7498039197738,-7.4996078395476,-4.94337852108656,0.27091922033654,11,14,0.63064814833985
ENSG00000118855,0.163722491117471,0.011672034957011,0.263447786462263,1.07676422190206,0.374047962033578,2,0.497596115561477,7.00480776887705,9.56103708733808,0.763452098110527,11,14,0.630688802498264
ENSG00000113368,0.163705325520698,0.011651748342643,0.505187881266084,1.07662922871587,0.374090191785431,2,-8.61745679214004,25.2349135842801,27.7911429027411,2.80736274915926,11,14,0.63071189759873
ENSG00000117318,0.163678698497157,0.011620280042094,0.226465633887964,1.07641984021771,0.374155705679534,2,2.61526394553823,2.76947210892354,5.32570142738457,0.564153516655051,11,14,0.630774242987042
ENSG00000135048,0.163657773254739,0.011595550210146,0.182117208925821,1.07625529850859,0.374207197334494,2,5.66646205026262,-3.33292410052523,-0.776694782064201,0.364833455656241,11,14,0.63081294113315
ENSG00000186115,0.163616771741523,0.011547093876346,0.24670444203803,1.07593291469048,0.374308108353452,2,1.41689442977091,5.16621114045818,7.72244045891921,0.669493898934253,11,14,0.63088804281731
ENSG00000105559,0.163571668932497,0.011493790556588,0.755413264076435,1.0755783199985,0.37441913900656,2,-14.2501407292813,36.5002814585626,39.0565107770236,6.27714119496875,11,14,0.630958858928445
ENSG00000069188,0.163564627123121,0.011485468418234,0.315248172221176,1.07552296130544,0.374436476427204,2,-2.01547363879879,12.0309472775976,14.5871765960586,1.09319551097672,11,14,0.630958858928445
ENSG00000198756,0.163453516755156,0.011354156165184,0.710059460558447,1.07464959827013,0.374710124780588,2,-13.3833131545157,34.7666263090314,37.3228556274925,5.54602881281409,11,14,0.631240198618176
ENSG00000204386,0.163427173826914,0.011323023613626,0.24660328319442,1.07444256844897,0.374775027494843,2,1.42263617577629,5.15472764844742,7.71095696690845,0.668944972104942,11,14,0.631240198618176
ENSG00000091010,0.163405911376842,0.01129789526354,0.50993517190177,1.07427547575878,0.374827419826083,2,-8.74840161348588,25.4968032269718,28.0530325454328,2.86037267496736,11,14,0.631240198618176
ENSG00000215717,0.163388248018872,0.01127702038594,0.173926370062912,1.07413667328459,0.374870948271119,2,6.31072015121874,-4.62144030243747,-2.06521098397644,0.33275420423587,11,14,0.631240198618176
ENSG00000092098,0.16338375762699,0.01127171355917,0.188212956369435,1.07410138775168,0.37488201476383,2,5.20553188096817,-2.41106376193633,0.145165556524702,0.389665286398551,11,14,0.631240198618176
ENSG00000173457,0.163381049746968,0.011268513337326,0.28746075681241,1.07408010939335,0.374888688416251,2,-0.723640101674008,9.44728020334802,12.0035095218091,0.9089705537788,11,14,0.631240198618176
ENSG00000160305,0.16337372150879,0.011259852692207,0.152720073425387,1.07402252522933,0.374906749568927,2,8.13107559577845,-8.2621511915569,-5.70592187309587,0.256557629097611,11,14,0.631240198618176
ENSG00000185825,0.16336780768801,0.011252863631284,0.232364680068787,1.07397605607433,0.374921325272026,2,2.25525635731352,3.48948728537296,6.04571660383399,0.593926789978167,11,14,0.631240198618176
ENSG00000162728,0.163338250890857,0.011217932871012,0.534503645912103,1.07374381684864,0.374994180404809,2,-9.40717088387753,26.8143417677551,29.3705710862161,3.14263562242663,11,14,0.631240198618176
ENSG00000104497,0.163334581899071,0.011213596789811,0.328968550628355,1.07371498930116,0.375003224983211,2,-2.61190133701137,13.2238026740227,15.7800319924838,1.19042338032772,11,14,0.631240198618176
ENSG00000205143,0.163284031361828,0.011153855245796,0.867188739357639,1.07331783562315,0.375127857305805,2,-16.1820241989993,40.3640483979986,42.9202777164597,8.27217940635561,11,14,0.631353836283296
ENSG00000135914,0.163237827532385,0.011099250720091,0.371079267649028,1.0729548741197,0.375241802465101,2,-4.29825095043322,16.5965019008664,19.1527312193275,1.51469805166833,11,14,0.631428691784139
ENSG00000129562,0.163129773832348,0.010971550892775,0.300531551517685,1.07210619761991,0.375508388681999,2,-1.34616959412109,10.6923391882422,13.2485685067032,0.993511348033899,11,14,0.631657631216467
ENSG00000111961,0.163101049980827,0.010937604522796,0.14145226872855,1.07188063131636,0.375579281204246,2,9.20409612474974,-10.4081922494995,-7.85196293103844,0.220096187612992,11,14,0.631724133606116
ENSG00000114554,0.163054143770779,0.01088216991092,0.122335451713051,1.07151231356795,0.375695072630871,2,11.2368325789148,-14.4736651578296,-11.9174358393686,0.1646255902042,11,14,0.631779351883256
ENSG00000136802,0.163019184030686,0.010840853854447,0.166907601542853,1.07123782894642,0.375781392313946,2,6.88740358686598,-5.77480717373196,-3.21857785527092,0.306439621980666,11,14,0.631876439761127
ENSG00000087053,0.163003872120604,0.010822757960714,0.209233511257344,1.07111761548377,0.375819204318659,2,3.72325614036888,0.553487719262236,3.10971703772327,0.481565284563847,11,14,0.631891953408684
ENSG00000173786,0.162962390410457,0.01077373412145,0.187188817866628,1.07079196560478,0.375921656990887,2,5.28191923762971,-2.56383847525942,-0.00760915679839,0.385436188877363,11,14,0.632016141449921
ENSG00000075539,0.162886799990851,0.010684399989187,0.136675218592947,1.07019863017318,0.376108411056408,2,9.68506462060282,-11.3701292412056,-8.8138999227446,0.205481269151728,11,14,0.632282031059541
ENSG00000169302,0.162862699341121,0.010655917403143,0.454331512915493,1.07000947833905,0.376167970197865,2,-7.13201106863565,22.2640221372713,24.8202514557323,2.27058835990889,11,14,0.632297733047494
ENSG00000100362,0.162818590054421,0.010603788246134,0.514798532396401,1.06966331867967,0.376276996010383,2,-8.88128990992821,25.7625798198564,28.3188091383174,2.91519281853237,11,14,0.632332112950842
ENSG00000173269,0.162715351936554,0.010481779561382,0.252730169232718,1.06885327196783,0.37653227281833,2,1.07905531121503,5.84188937756994,8.39811869603097,0.702597922844383,11,14,0.632640670182959
ENSG00000076984,0.162708486337048,0.010473665671057,0.153710868849549,1.06879940886872,0.376549254404198,2,8.04054176016684,-8.08108352033367,-5.52485420187264,0.259897343227317,11,14,0.632640670182959
ENSG00000166133,0.162657761157367,0.010413717731433,0.395455383471661,1.0684014789485,0.376674739048855,2,-5.18896274707926,18.3779254941585,20.9341548126195,1.72023456348391,11,14,0.632752876865639
ENSG00000104067,0.162641733237302,0.010394775644084,0.157544512537948,1.06827575281903,0.376714396249846,2,7.69565631185359,-7.39131262370719,-4.83508330524616,0.273023007739016,11,14,0.632771407986539
ENSG00000129159,0.162615844260866,0.010364179581024,0.586303830972218,1.06807268480655,0.376778459458392,2,-10.7021650947825,29.4043301895651,31.9605595080261,3.78127400433969,11,14,0.63278284807231
ENSG00000102935,0.162538327887015,0.010272569321018,0.339926892373849,1.06746473677183,0.376970329831841,2,-3.07065917023327,14.1413183404665,16.6975476589276,1.27105321374836,11,14,0.632858330273754
ENSG00000112679,0.162531826250603,0.010264885568894,0.635817572527518,1.06741375063384,0.376986426470106,2,-11.8371947730462,31.6743895460925,34.2306188645535,4.44690384088265,11,14,0.632858330273754
ENSG00000122376,0.162528289968921,0.010260706326907,0.164689241368517,1.06738601927926,0.376995181770857,2,7.07472446424031,-6.14944892848063,-3.59321961001959,0.298348008447915,11,14,0.632858330273754
ENSG00000089169,0.162485291818177,0.010209890330573,0.84783750997374,1.0670488485391,0.377101652025337,2,-15.8660771870773,39.7321543741545,42.2883836926156,7.9071128765032,11,14,0.632988990661407
ENSG00000108557,0.16246983830999,0.010191627093625,0.425065225743949,1.06692767804544,0.377139923376798,2,-6.19982797422153,20.3996559484431,22.9558852669041,1.9874849075043,11,14,0.633005163723928
ENSG00000119616,0.162437945664326,0.010153935785112,0.211391231922104,1.0666776229045,0.377218917084656,2,3.57962048994938,0.84075902010124,3.39698833856227,0.491548782268995,11,14,0.633057219150732
ENSG00000100991,0.162428990026576,0.01014335184959,0.093096658291735,1.06660740941179,0.377241101404936,2,15.0606327801803,-22.1212655603605,-19.5650362418995,0.095336865635968,11,14,0.633057219150732
ENSG00000122592,0.162399850260573,0.010108913944314,0.441232499768503,1.06637895983068,0.377313291915416,2,-6.72243841771321,21.4448768354264,24.0011061538875,2.14154730737158,11,14,0.633057219150732
ENSG00000185915,0.162370390066018,0.010074097350748,0.702657141814821,1.06614801431564,0.377386287741444,2,-13.236598079927,34.4731961598541,37.0294254783151,5.43099764837711,11,14,0.633072189573772
ENSG00000151715,0.16234071998793,0.010039032713008,0.308464809270095,1.06591543989192,0.377459815289965,2,-1.71093989101997,11.4218797820399,13.978109100501,1.04665592413839,11,14,0.633072189573772
ENSG00000273611,0.162214122241594,0.009889417194611,0.284710490043005,1.06492326501838,0.377773677960075,2,-0.589050915221183,9.17810183044237,11.7343311489034,0.89166069454581,11,14,0.633335852498922
ENSG00000176533,0.162178952513881,0.00984785297095,0.341811652415433,1.06464768521004,0.377860909065348,2,-3.14806922137524,14.2961384427505,16.8523677612115,1.28518726299665,11,14,0.63337031922945
ENSG00000170891,0.162156094448581,0.009820838893777,0.677127304964259,1.06446858843023,0.377917612519729,2,-12.718461333645,33.43692266729,35.9931519857511,5.04351525840976,11,14,0.63337031922945
ENSG00000178184,0.162123692323441,0.009782545473157,0.433837168396363,1.06421472908282,0.377998003623558,2,-6.48580102081863,20.9716020416373,23.5278313600983,2.07036157550391,11,14,0.633435362754814
ENSG00000175591,0.162061569817026,0.009709127965576,0.346631989396388,1.06372807581937,0.378152171434149,2,-3.34412251166933,14.6882450233387,17.2444743417997,1.32169109680188,11,14,0.633597646445225
ENSG00000169019,0.162009900521126,0.009648064252239,0.343166484944859,1.06332336553894,0.378280436969165,2,-3.20345107697731,14.4069021539546,16.9631314724157,1.29539560028351,11,14,0.633764518660254
ENSG00000166153,0.161913587131982,0.009534239337797,0.757734997559152,1.06256910451326,0.378519623466396,2,-14.293103200429,36.5862064008579,39.1424357193189,6.31578559178565,11,14,0.633906180250012
ENSG00000211899,0.161911159399941,0.00953137019993,1.95268248506004,1.06255009440536,0.378525654140635,2,-27.5458619158698,63.0917238317396,65.6479531502007,41.942657762063,11,14,0.633906180250012
ENSG00000165730,0.161906570302504,0.009525946721141,0.293717249288861,1.06251416024725,0.378537054028508,2,-1.02507710583864,10.0501542116773,12.6063835301383,0.948968047827964,11,14,0.633906180250012
ENSG00000146122,0.161846518121678,0.009454975961983,0.158130757400464,1.06204396797871,0.378686256993022,2,7.64365706900953,-7.28731413801906,-4.73108481955803,0.275058700796487,11,14,0.633985554031273
ENSG00000154736,0.161787558105717,0.00938529594312,0.414545205179091,1.06158239260981,0.37883279322217,2,-5.84897955575228,19.6979591115046,22.2541884299656,1.89032499850672,11,14,0.634113198105108
ENSG00000244617,0.161764138080374,0.009357617731351,0.361305399636812,1.06139906422587,0.37889101303646,2,-3.92456132430623,15.8491226486125,18.4053519670735,1.43595750987388,11,14,0.634162629149008
ENSG00000136574,0.161747963876508,0.009338502763145,0.589266953599668,1.06127246100686,0.378931224744842,2,-10.7727415418708,29.5454830837417,32.1017124022027,3.81959096865097,11,14,0.6341819142175
ENSG00000147251,0.161719232495867,0.009304547495116,0.180131704861335,1.0610475788148,0.37900266425277,2,5.81993296050497,-3.63986592100994,-1.08363660254891,0.356921742058762,11,14,0.634182765691674
ENSG00000260729,0.161705422473477,0.009288226559564,0.775287414990021,1.06093949244946,0.379037006280198,2,-14.6137046225552,37.2274092451104,39.7836385635714,6.61177633426099,11,14,0.634182765691674
ENSG00000153071,0.161681816259517,0.009260328306702,0.414259700810834,1.06075474285862,0.379095714850134,2,-5.83933419461888,19.6786683892378,22.2348977076988,1.8877220968747,11,14,0.634217117744812
