,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HGNC
9279,ENSNFUG00015009539,44.6749135460573,0.0008532332006518,0.0006241375489616,1.36705955613687,0.171606638780302,0.716289177053473,SLC7A6
9508,ENSNFUG00015017308,4195.84580982244,0.0012673327386096,0.0008163273882191,1.55248097380914,0.120547181730668,0.638079459506727,DPEP1
9603,ENSNFUG00015020429,509.67966697757,0.0017854489762431,0.0004437406053092,4.02363217357335,5.73073979493939e-05,0.0078594708479345,GAS6
10010,ENSNFUG00015010843,21.5112043405241,-0.001859167596043,0.0015691182559154,-1.18484861739012,0.236077306177777,0.773439070953039,APOD
10041,ENSNFUG00015011145,35.2474690513818,0.0020309017864779,0.0009184932154051,2.2111233402875,0.0270272970771292,0.350049103016914,SLIT2
10386,ENSNFUG00015017784,29.5467719907358,0.0013733717604678,0.0011941076111446,1.15012394833601,0.25009282399701,0.78150594470686,P2RY12
10752,ENSNFUG00015005218,99.0733066913008,0.0014298299110139,0.0010164318516532,1.40671497915805,0.159511922195352,0.696835400358396,EDNRB
10799,ENSNFUG00015005885,30.0810684446929,0.0021869140342282,0.0007598568844309,2.8780604335326,0.004001284780983,0.129543234655138,HOXA7
10862,ENSNFUG00015006590,17.2486373178542,0.0028318555889085,0.0012148418371228,2.33104878542481,0.019750787375757,0.305242864671493,TRIM55
11312,ENSNFUG00015012371,16.5772477806438,0.0010114740333437,0.0012045257775975,0.839728009276131,0.401060905773645,0.868100814130176,CXCR4
11583,ENSNFUG00015020007,58.4089303843868,-0.0002345276281534,0.0006485095717265,-0.361640966268324,0.717620347129508,0.959752109179971,VAV3
12429,ENSNFUG00015009293,22.0294638605649,0.001797680747729,0.0008846942528452,2.03197968331705,0.0421557127636596,0.42938952389539,ANGPT4
12870,ENSNFUG00015016260,291.394278769842,0.0010977362097725,0.0006795995858785,1.61526909754295,0.106252432714879,0.609462472752292,F7
13639,ENSNFUG00015006690,653.462244834801,0.0008323534725881,0.0005547156272771,1.50050482023349,0.133483685835071,0.660496587651713,CSF1R
13779,ENSNFUG00015008317,13.2184963135961,0.0012930719573337,0.0016792083089483,0.770048570176239,0.441271081905018,0.882016386786902,UMODL1
14023,ENSNFUG00015013703,545.115397530563,0.0014978589397833,0.0006892541111249,2.17315923925143,0.0297683344051023,0.366558499128202,HCK
14320,ENSNFUG00015021240,90.7482964669797,0.0013000713821502,0.000513793864037,2.53033652822413,0.0113953171594078,0.227831138258913,DOK2
14392,ENSNFUG00015022266,7.77284370660928,-0.001537425654816,0.00152806089871,-1.00612852283172,0.314353749714584,0.821858106900971,ATP1B2
14517,ENSNFUG00015024745,160.676465755323,0.0016035215065031,0.000746714109429,2.14743699932129,0.0317585077303343,0.380350981908048,SPNS2
14594,ENSNFUG00015005120,682.411691324848,0.0011291634579892,0.0004946995554856,2.28252369638935,0.022458440099788,0.325169892617824,INPP5D
14764,ENSNFUG00015008342,27.175923372948,0.0014654229292474,0.0010559306118999,1.38780229754932,0.16519725502454,0.706017520578249,CH25H
14847,ENSNFUG00015010198,522.860515586675,-0.0002235179362175,0.0004946065779653,-0.451910561192,0.651333415802561,0.944403349036872,ITGAX
16970,ENSNFUG00015012080,432.03429014685,0.0023746613401964,0.0004556772763343,5.2112788228084,1.8754333891914e-07,6.85887666724833e-05,ITGA4
17093,ENSNFUG00015016460,73.8273771748817,0.0016050759730437,0.0007220936046281,2.22280873664605,0.0262286997241612,0.346624156780412,GPR183
17199,ENSNFUG00015020678,883.546193521392,0.0008909072636376,0.000580431009469,1.53490638698414,0.12480682443238,0.645471021298154,FN1
17221,ENSNFUG00015021242,22.7964707865299,-0.0003307294473367,0.0009078791271494,-0.364287973416925,0.715642979629605,0.958835359885012,VSIR
17494,ENSNFUG00015004908,187.364678975115,-0.0005110600544038,0.0006365416107632,-0.802869829343996,0.422049976048974,0.875440077406909,TNFRSF14
17681,ENSNFUG00015007582,71.5313821782182,-2.46062525027553e-05,0.0005943155112908,-0.041402675910833,0.966974879559742,0.995812967825927,CD34
18733,ENSNFUG00015007037,61638.8050860656,0.002008899726265,0.0006895773099492,2.91323350881835,0.0035770700649645,0.122402982469437,LGMN
19148,ENSNFUG00015019301,1288.45285813261,0.000261706800234,0.0005020301977599,0.521296928754061,0.602159940167834,0.931430040030792,THBS1
19272,ENSNFUG00015021105,15.0198450416732,0.0021746871491424,0.0014818052551179,1.46759308730438,0.142214786843298,0.675841552008977,PGF
19298,ENSNFUG00015021495,41.563161958225,0.0010694966915222,0.0009170772983981,1.16620124976422,0.243533087404375,0.777203940504472,GREM1
19584,ENSNFUG00015006267,153.319631055013,0.0022418864188282,0.0003645996407019,6.14889914458552,7.80225690095436e-10,5.7069174643314e-07,VCAM1
19606,ENSNFUG00015007078,259.018630987938,0.000999467924081,0.0004165498165214,2.3993959052184,0.0164221483086754,0.278626294628892,PDE4B
19718,ENSNFUG00015010982,4519.56125212391,0.0007397998699641,0.0014733190426838,0.502131479015214,0.615575038343591,0.935577228118135,ELANE
19730,ENSNFUG00015013488,259.93511891561,0.0011781051932741,0.0009742891279429,1.20919464200679,0.226588075695148,0.765461496220232,KIT
19828,ENSNFUG00015017297,35.6829397826533,0.0015823691572565,0.001059086624357,1.49408851067048,0.13515248656637,0.664292298954517,PLVAP
20133,ENSNFUG00015024999,28.4301793696479,0.0036962759588006,0.0018695829000917,1.97705913903006,0.0480349457930837,0.452954683981764,SELE
20465,ENSNFUG00015010865,1.00831680011261,0.0059624366626789,0.0032786719568796,1.81855237153807,0.0689797498239603,,PTGER4
20792,ENSNFUG00015019151,1886.36065601755,0.0008195126019579,0.0005721334434921,1.43238017507919,0.152035049060172,0.687893685002403,ANXA1
20998,ENSNFUG00015023372,1105.0528930148,0.0014562426326339,0.0004929488981052,2.95414522322932,0.0031353642449767,0.113824096459643,SLC8B1
21086,ENSNFUG00015024247,54.2963125544761,0.0032944967860323,0.0007615861331811,4.3258360971875,1.51954382379238e-05,0.002804623455708,ADD2
21747,ENSNFUG00015022705,559.893697110984,0.0008784774467818,0.0004243473270593,2.07018494229609,0.0384350287984714,0.412961101839895,MYO1G
22431,ENSNFUG00015017735,990.902387030169,6.29559446528838e-05,0.0002382104778639,0.26428705075195,0.79155873766082,0.970123271928731,GLG1
22676,ENSNFUG00015013316,117.235203507688,-0.0006132606079558,0.000411873627521,-1.48895332689036,0.136499659535453,0.665921474167264,STAT5A
23677,ENSNFUG00015018119,43.0308364797862,0.0019737975354001,0.000725850434959,2.71928959512375,0.0065422302212062,0.170902783913496,EDN2
24376,ENSNFUG00015016060,330.545255664933,0.0008719764281636,0.0004763937331382,1.83036922509349,0.0671947463284537,0.512033445226228,CYP7B1
24383,ENSNFUG00015016879,10.1481639908396,0.0001600951601141,0.0013282516670434,0.120530742845191,0.904062727889747,0.985868569738066,GPC1
24521,ENSNFUG00015014834,162.734710186906,0.0112205242058661,0.0025509545549509,4.39855903512246,1.08971985991397e-05,0.0021738260114586,IGHM
25343,ENSNFUG00015015068,5.05554915890911,0.0021228486477267,0.0015657442978945,1.35580800171607,0.175160264714298,0.721426500071463,FCAMR
